crystallizable,non-crystallizable,Label
-2.1069913,3.1069913,Train23818
0.47988302,0.520117,Train25172
-2.034122,3.034122,Train18622
0.009429038,0.99057096,Train9184
-1.2111254,2.2111254,Train18948
-0.3870473,1.3870473,Train13
0.7587532,0.24124679,Train3555
-2.1202912,3.1202912,Train10330
1.3300223,-0.33002236,Train16391
1.5066208,-0.50662076,Train2485
2.147571,-1.1475712,Train9048
-1.056525,2.056525,Train2439
0.08840835,0.91159165,Train15207
0.09657359,0.9034264,Train14877
-2.106524,3.106524,Train13789
-1.7209051,2.720905,Train14986
-2.9084716,3.9084716,Train11916
-1.9162431,2.916243,Train22231
-1.3811753,2.3811753,Train12539
0.5594898,0.4405102,Train25272
0.5672136,0.4327864,Train4589
0.32289475,0.67710525,Train24143
-2.175091,3.175091,Train7252
0.42245996,0.57754004,Train1631
-0.86065114,1.8606511,Train8046
0.8706171,0.12938292,Train16286
1.7049701,-0.70497006,Train856
-1.8821931,2.882193,Train23817
-2.3756046,3.3756046,Train11547
-1.1407814,2.1407814,Train2023
0.82138467,0.17861536,Train8531
-0.94897425,1.9489743,Train21137
-2.1321628,3.1321628,Train13245
-1.2416539,2.241654,Train20799
-0.87295794,1.872958,Train1934
0.21470362,0.7852964,Train2803
1.1974903,-0.1974903,Train1829
-1.9547219,2.954722,Train17522
0.30975747,0.6902425,Train23628
-2.5204985,3.5204985,Train16807
-1.1856716,2.1856716,Train1955
0.7202292,0.2797708,Train2027
-0.4312662,1.4312662,Train920
-2.823913,3.823913,Train21819
-3.3152447,4.3152447,Train12532
-0.10909581,1.1090958,Train4180
1.6525141,-0.6525141,Train1568
-0.44652689,1.4465269,Train8938
-2.205758,3.205758,Train7248
2.1319146,-1.1319145,Train2693
1.0396615,-0.039661527,Train3026
1.9422886,-0.9422886,Train3124
-1.4052956,2.4052956,Train16484
-0.9427365,1.9427365,Train7009
-2.641683,3.641683,Train22854
1.6261951,-0.6261951,Train1296
0.31184518,0.6881548,Train15471
-0.33221817,1.3322182,Train17254
-2.471925,3.471925,Train15855
0.1683361,0.8316639,Train7824
-0.3984989,1.3984989,Train4444
-0.8460078,1.8460078,Train12519
-1.2244077,2.2244077,Train14708
-1.1631708,2.1631708,Train115
-0.018466711,1.0184667,Train15755
-1.290997,2.290997,Train16618
1.0375779,-0.037577864,Train1812
-0.523353,1.523353,Train23716
0.45311671,0.5468833,Train3805
-1.912754,2.912754,Train3630
0.40634626,0.59365374,Train11217
-0.30390298,1.303903,Train18724
0.27188265,0.72811735,Train4268
-1.9047213,2.9047213,Train17005
-3.209752,4.209752,Train19274
-2.3493543,3.3493543,Train16741
-2.9554439,3.9554439,Train22831
-1.3240948,2.3240948,Train7584
-1.3521433,2.3521433,Train4668
0.25090414,0.74909586,Train16133
0.67075944,0.32924053,Train3863
-1.1965344,2.1965344,Train24368
-1.4380188,2.4380188,Train16931
1.159585,-0.15958498,Train3406
0.019792855,0.98020715,Train1918
-1.1455364,2.1455364,Train10075
1.5400431,-0.5400431,Train9
-0.034247756,1.0342478,Train15152
-1.7901068,2.7901068,Train20121
0.19473481,0.8052652,Train6723
0.60657215,0.39342782,Train23842
-3.6178994,4.6178994,Train13848
-0.9854493,1.9854493,Train6579
-0.626485,1.626485,Train2258
-1.4195251,2.4195251,Train23710
-2.2744744,3.2744744,Train21011
-0.74318135,1.7431813,Train10191
-3.4791923,4.4791923,Train13772
-1.2476974,2.2476974,Train25829
-2.9660454,3.9660454,Train22841
-1.9803395,2.9803395,Train20239
-1.2279892,2.2279892,Train7956
-1.9650447,2.9650447,Train7991
2.6893904,-1.6893904,Train3569
-1.9697101,2.96971,Train7135
-3.1928906,4.1928906,Train13938
-2.2367182,3.2367182,Train17467
-0.65016425,1.6501642,Train9543
-0.570493,1.570493,Train1709
0.9161063,0.08389371,Train24493
-1.9557204,2.9557204,Train4662
-1.1701815,2.1701815,Train7125
0.040299833,0.95970017,Train7909
-0.88856137,1.8885614,Train7615
0.49732637,0.5026736,Train3510
-0.8520827,1.8520827,Train7016
-1.5193799,2.5193799,Train10248
-3.1749063,4.1749063,Train12743
-1.8174822,2.8174822,Train18363
-2.434063,3.434063,Train23164
-0.5867456,1.5867456,Train25365
0.1655181,0.8344819,Train25138
-0.32860792,1.3286079,Train7916
-2.6492956,3.6492956,Train14156
-2.1936178,3.1936178,Train4987
0.23209238,0.7679076,Train10997
-1.2421911,2.242191,Train7502
-0.40151048,1.4015105,Train4213
2.8392363,-1.8392364,Train2699
-0.1885072,1.1885072,Train2572
-0.25403833,1.2540383,Train18914
2.119909,-1.119909,Train2631
1.7425063,-0.74250627,Train1334
-2.2335453,3.2335453,Train7883
0.95539314,0.044606857,Train859
-1.7878113,2.7878113,Train9210
-0.71640027,1.7164003,Train19347
-2.4028401,3.4028401,Train4724
-3.540893,4.540893,Train11465
-1.824394,2.824394,Train17979
-0.9855236,1.9855236,Train18423
0.033126295,0.9668737,Train4660
0.83146673,0.16853327,Train4441
0.3917966,0.6082034,Train15960
-3.5465732,4.546573,Train14268
1.1959302,-0.19593027,Train3334
-0.81291616,1.8129162,Train7182
-3.747159,4.747159,Train13682
-0.28147995,1.28148,Train7990
-1.9994123,2.9994123,Train8038
0.06306261,0.9369374,Train4430
0.502579,0.49742103,Train1003
-3.261993,4.261993,Train24739
-1.267858,2.267858,Train2437
-2.486583,3.486583,Train22930
0.54999936,0.45000064,Train2091
-1.3018231,2.3018231,Train20140
-2.0628722,3.0628722,Train19667
-1.48526,2.48526,Train17533
1.7320951,-0.7320951,Train15224
1.1509838,-0.15098377,Train8850
-0.8129617,1.8129617,Train5921
0.80462885,0.19537112,Train93
-0.0811404,1.0811404,Train17506
1.5649633,-0.5649633,Train18575
-1.4744513,2.4744513,Train14798
3.2150953,-2.2150953,Train2477
-2.2033122,3.2033122,Train22631
0.08506483,0.9149352,Train19122
-1.2592843,2.2592843,Train15771
-1.0457416,2.0457416,Train11185
1.192689,-0.19268894,Train2512
3.1227121,-2.1227121,Train2989
0.8207595,0.17924052,Train4576
-1.5996904,2.5996904,Train8078
0.77910364,0.22089635,Train16251
-2.889773,3.889773,Train23878
-1.578362,2.578362,Train19386
-1.8017111,2.801711,Train8317
-3.2532163,4.2532163,Train12710
-1.1543541,2.154354,Train10980
-1.3944392,2.3944392,Train9519
-0.2912377,1.2912377,Train15236
-0.6386492,1.6386492,Train23749
0.77318484,0.22681516,Train753
-3.5345826,4.5345826,Train22301
-3.4759517,4.4759517,Train12096
0.88410443,0.115895554,Train854
0.30491585,0.69508415,Train469
-1.9662809,2.966281,Train3600
-1.6865861,2.6865861,Train21748
-0.82311225,1.8231122,Train11347
-3.3945918,4.394592,Train12760
-3.547896,4.547896,Train13977
0.2775914,0.7224086,Train5945
-3.2506614,4.2506614,Train12007
-3.7513466,4.7513466,Train13628
-2.5134456,3.5134456,Train12216
0.16332054,0.83667946,Train4741
-1.6131916,2.6131916,Train4538
2.2224517,-1.2224516,Train25509
-0.03826499,1.038265,Train16222
-1.1200662,2.1200662,Train7117
-1.6308227,2.6308227,Train17512
-2.6122627,3.6122627,Train14983
0.39568257,0.6043174,Train3803
-1.5964525,2.5964525,Train8051
-1.6170919,2.617092,Train7459
-1.6244032,2.6244032,Train20745
-1.4752471,2.4752471,Train18373
-0.32114065,1.3211406,Train625
-1.2638035,2.2638035,Train3010
-0.42335725,1.4233572,Train4411
0.27006137,0.7299386,Train1771
-0.62724054,1.6272405,Train11151
-2.643876,3.643876,Train14098
-0.12983334,1.1298333,Train16008
-1.5414426,2.5414426,Train17573
0.047806263,0.95219374,Train24153
-1.3831677,2.3831677,Train7955
-0.485942,1.485942,Train7246
-2.4057777,3.4057777,Train22889
-1.4368038,2.4368038,Train11094
-2.0643046,3.0643046,Train6994
0.06888753,0.93111247,Train2076
0.6665768,0.3334232,Train2044
-0.2585323,1.2585323,Train25296
-3.0224953,4.0224953,Train22406
-0.026000142,1.0260001,Train8933
0.11211938,0.8878806,Train5811
0.9635075,0.036492527,Train10067
1.0420293,-0.04202921,Train379
-0.1814493,1.1814493,Train16244
-2.0373585,3.0373585,Train4649
-3.2817545,4.2817545,Train11953
1.5467908,-0.54679084,Train438
-1.0047507,2.0047507,Train14626
-0.35706878,1.3570688,Train7617
-1.8776512,2.8776512,Train23173
-1.5261562,2.5261562,Train15187
1.9525622,-0.9525622,Train2066
-0.9350208,1.9350208,Train9023
-0.39847183,1.3984718,Train8134
1.4050415,-0.40504152,Train3409
1.1465989,-0.14659894,Train8852
-1.272749,2.272749,Train6761
-1.1540062,2.1540062,Train8853
2.441256,-1.4412559,Train2658
-3.11347,4.11347,Train24984
-1.8332424,2.8332424,Train20157
0.7584929,0.24150713,Train24428
-1.0021973,2.0021973,Train18917
-1.6644294,2.6644294,Train9872
-2.2925076,3.2925076,Train14304
-3.5306683,4.5306683,Train13862
0.023668468,0.97633153,Train4285
1.605505,-0.605505,Train1357
1.6622835,-0.66228354,Train15335
-3.665442,4.665442,Train11584
-1.5805712,2.5805712,Train16738
-1.4673381,2.467338,Train14899
-0.45666575,1.4566658,Train24114
-1.5697002,2.5697002,Train12594
3.5493038,-2.5493038,Train3194
1.5241017,-0.52410173,Train8126
-0.86155653,1.8615565,Train9040
-0.17884326,1.1788433,Train18023
-1.2706766,2.2706766,Train14711
-1.8778226,2.8778226,Train4715
-1.7639389,2.763939,Train24449
-2.5989804,3.5989804,Train11903
0.86196923,0.13803077,Train8658
-3.3691978,4.369198,Train22804
-2.0601034,3.0601034,Train20547
1.0442967,-0.044296708,Train3182
-1.3816943,2.3816943,Train25136
-0.187886,1.187886,Train9666
-3.5422344,4.5422344,Train21640
-3.2276106,4.2276106,Train14227
0.75457954,0.24542044,Train16416
-1.1751502,2.1751502,Train7362
1.7703428,-0.77034277,Train2582
-1.3260744,2.3260744,Train17985
-2.1316268,3.1316268,Train14160
-1.7382519,2.738252,Train25594
-0.59463763,1.5946376,Train2543
-1.0475938,2.0475938,Train4898
-1.2315998,2.2315998,Train14429
-0.23139203,1.231392,Train3305
-3.4271088,4.427109,Train13925
0.10820097,0.89179903,Train4886
-0.75191164,1.7519116,Train7124
-0.2790643,1.2790643,Train17800
-3.1986828,4.198683,Train11859
1.677223,-0.677223,Train2833
-0.07794273,1.0779427,Train23275
-1.3744133,2.3744133,Train8894
-2.0033252,3.0033252,Train7974
-3.0859718,4.085972,Train13855
-0.022830248,1.0228302,Train9773
-1.0622399,2.06224,Train18744
-0.90174854,1.9017485,Train7474
-0.7950276,1.7950276,Train4705
-3.1699,4.1699,Train13339
-2.6194832,3.6194832,Train23914
-3.0197616,4.0197616,Train12842
0.07071614,0.92928386,Train5558
-2.2507193,3.2507193,Train21923
-1.8762643,2.8762643,Train16115
-1.9060252,2.9060252,Train16936
-0.41303003,1.41303,Train23899
1.235633,-0.23563297,Train16364
-2.1200223,3.1200223,Train3057
-3.3451734,4.3451734,Train24734
