crystallizable,non-crystallizable,Label
-2.7796252,3.7796252,Train16172
-5.0523176,6.0523176,Train12297
-1.5942223,2.5942223,Train7535
1.2016711,-0.20167112,Train216
-4.8741007,5.8741007,Train3352
-4.389184,5.389184,Train13873
-0.06279194,1.062792,Train3754
-0.1829797,1.1829797,Train5540
2.085013,-1.085013,Train5174
-4.114769,5.114769,Train18072
-1.8858383,2.8858383,Train5070
-2.4753656,3.4753656,Train21065
-1.0267975,2.0267975,Train4370
-1.9661803,2.9661803,Train16801
-2.2596326,3.2596326,Train23305
-1.2049305,2.2049305,Train14973
-4.2907586,5.2907586,Train14703
1.7091515,-0.70915157,Train518
1.878833,-0.8788331,Train6983
-4.161851,5.161851,Train11956
-2.279116,3.279116,Train16410
0.14754164,0.85245836,Train3113
-3.5222206,4.5222206,Train21262
-5.6892867,6.6892867,Train24621
-3.4034953,4.4034953,Train13150
-1.2116492,2.2116492,Train8231
0.555936,0.44406402,Train16305
-5.7223563,6.7223563,Train19492
0.6364209,0.3635791,Train3470
-5.5596657,6.5596657,Train21873
-3.6530995,4.6530995,Train7987
-2.5083404,3.5083404,Train17950
-5.3214054,6.3214054,Train14577
-5.1878924,6.1878924,Train18285
-3.576117,4.576117,Train11566
-0.29994845,1.2999485,Train3604
-2.1789262,3.1789262,Train5874
0.23002028,0.7699797,Train5394
-0.65424216,1.6542422,Train638
1.1450828,-0.14508282,Train442
-3.6832757,4.6832757,Train25826
-2.7908218,3.7908218,Train22848
4.0632057,-3.0632057,Train2550
-1.0303359,2.030336,Train4013
-3.9635706,4.9635706,Train20640
-4.488245,5.488245,Train17199
-0.13402069,1.1340207,Train6021
-0.8879595,1.8879595,Train5508
-0.4770733,1.4770733,Train1669
-5.0573826,6.0573826,Train22895
1.7442063,-0.7442063,Train4451
-1.3818083,2.3818083,Train18323
-4.8467507,5.8467507,Train25720
1.0678825,-0.06788254,Train7234
0.08094376,0.91905624,Train6971
-6.4910073,7.4910073,Train8022
3.562033,-2.562033,Train510
0.18359125,0.81640875,Train9032
-1.4327257,2.4327257,Train25475
-4.131729,5.131729,Train14863
1.7989607,-0.79896075,Train434
0.35628444,0.64371556,Train4131
-1.5824988,2.5824988,Train23480
1.0001631,-0.00016304106,Train2467
0.4946655,0.5053345,Train3851
-3.8335304,4.8335304,Train24802
-3.0496159,4.049616,Train9238
-2.8517065,3.8517065,Train8009
1.3552382,-0.35523814,Train205
6.0561824,-5.0561824,Train2692
-5.8670115,6.8670115,Train11778
2.6792502,-1.6792501,Train9605
4.163539,-3.1635387,Train14676
-2.6623209,3.6623209,Train16320
-6.377643,7.377643,Train13282
1.0359356,-0.035935603,Train15212
-2.039318,3.039318,Train8937
1.8622701,-0.8622702,Train23122
-5.1302123,6.1302123,Train14281
1.2427804,-0.24278046,Train7902
-5.9211783,6.9211783,Train6921
6.426672,-5.426672,Train1428
-0.100931525,1.1009315,Train9076
-1.8088317,2.8088317,Train9172
-1.8497002,2.8497002,Train5278
-1.5025206,2.5025206,Train23911
5.2381926,-4.2381926,Train3331
1.5824739,-0.5824739,Train9343
-5.22365,6.22365,Train13649
-1.744076,2.744076,Train68
-0.7670678,1.7670678,Train1538
3.6951976,-2.6951976,Train3094
-2.8804874,3.8804874,Train18430
1.5987673,-0.59876734,Train3656
-2.7631347,3.7631347,Train24286
-4.5844383,5.5844383,Train22131
-2.73628,3.73628,Train6078
-2.9375699,3.9375699,Train8061
-0.6822418,1.6822418,Train1204
1.840808,-0.84080803,Train14426
-4.853105,5.853105,Train11946
2.8811615,-1.8811615,Train1508
1.555025,-0.555025,Train8024
-3.1032982,4.103298,Train8438
-1.7294159,2.729416,Train21577
-5.2039695,6.2039695,Train12902
-5.870231,6.870231,Train11463
-2.5813518,3.5813518,Train9732
-5.847733,6.847733,Train13365
-3.5109925,4.5109925,Train24384
-6.147571,7.147571,Train7062
-2.6049366,3.6049366,Train25733
1.2218223,-0.22182229,Train4829
-6.301402,7.301402,Train11909
3.0420854,-2.0420854,Train1340
-5.5454993,6.5454993,Train12090
3.2638366,-2.2638366,Train1888
0.6769018,0.3230982,Train2792
2.285181,-1.2851809,Train483
-2.110038,3.110038,Train25366
-1.9751978,2.9751978,Train8365
0.3352353,0.6647647,Train25893
1.586627,-0.58662707,Train5180
0.36848277,0.63151723,Train73
-0.69736826,1.6973683,Train3463
3.340373,-2.340373,Train1021
-3.2387023,4.2387023,Train7446
1.5828929,-0.58289295,Train4338
-1.9301338,2.9301338,Train542
0.33733982,0.6626602,Train18792
-0.38973594,1.3897359,Train20251
-3.1329823,4.1329823,Train17557
-6.2884803,7.2884803,Train13214
-5.182109,6.182109,Train25920
-0.8893447,1.8893447,Train8345
-3.8274574,4.8274574,Train11063
4.5218368,-3.5218368,Train1448
-1.7218916,2.7218916,Train1094
-4.0768085,5.0768085,Train10017
3.6519313,-2.6519313,Train2947
0.27264303,0.727357,Train2466
-3.7859697,4.7859697,Train15368
-3.02601,4.02601,Train15264
-0.4050219,1.4050219,Train25617
-0.86038935,1.8603894,Train9253
-1.0759132,2.0759132,Train18730
3.3342385,-2.3342385,Train445
-0.059539557,1.0595396,Train2223
-3.707016,4.707016,Train14980
-5.5727763,6.5727763,Train22668
-4.0230107,5.0230107,Train13735
-0.1556561,1.1556561,Train378
-1.230761,2.230761,Train1961
-2.0071838,3.0071838,Train5371
1.2050545,-0.20505458,Train450
-0.3263148,1.3263148,Train6746
-1.9350243,2.9350243,Train12951
3.4393477,-2.4393477,Train3453
-6.464396,7.464396,Train12431
-2.0045784,3.0045784,Train20204
2.4173775,-1.4173774,Train3084
2.480421,-1.4804212,Train4086
-5.602694,6.602694,Train13942
-0.8414016,1.8414016,Train7841
-1.136473,2.136473,Train13734
3.5049293,-2.5049293,Train5319
-0.245062,1.245062,Train16628
-2.1711123,3.1711123,Train16457
-0.23781598,1.237816,Train16321
-5.4505854,6.4505854,Train22872
-3.3458815,4.3458815,Train14173
-1.4692922,2.4692922,Train10357
-1.2153482,2.2153482,Train11385
-2.1514723,3.1514723,Train23603
-5.212444,6.212444,Train6991
1.8945115,-0.8945115,Train5572
0.037080526,0.9629195,Train16298
-2.067302,3.067302,Train16226
0.7390131,0.26098692,Train2109
2.5082653,-1.5082653,Train105
-5.82017,6.82017,Train24596
-1.7800913,2.7800913,Train23580
1.5740879,-0.5740878,Train85
-1.364831,2.364831,Train6669
4.1334267,-3.1334267,Train392
-1.0219502,2.0219502,Train15256
-5.0217986,6.0217986,Train21304
-1.0174563,2.0174563,Train4895
-5.1794386,6.1794386,Train11906
-3.3112254,4.3112254,Train14804
0.7042489,0.2957511,Train21344
-3.834197,4.834197,Train11904
-1.8297997,2.8297997,Train7085
-1.7655642,2.7655642,Train25476
-5.0547976,6.0547976,Train11882
0.14245164,0.85754836,Train11041
-3.100245,4.100245,Train4015
-4.309183,5.309183,Train12270
0.9437385,0.056261484,Train925
1.5481734,-0.5481734,Train24161
2.5071707,-1.5071706,Train3692
-7.129238,8.129238,Train16727
0.027635574,0.9723644,Train676
0.4109277,0.5890723,Train3959
-3.4147725,4.4147725,Train13250
-5.0704236,6.0704236,Train12966
-3.9564695,4.9564695,Train19398
-0.17625642,1.1762564,Train1906
-2.6419356,3.6419356,Train16480
0.3976413,0.6023587,Train25735
-1.2815557,2.2815557,Train16638
-2.9340577,3.9340577,Train24516
1.803007,-0.803007,Train15673
-2.434382,3.434382,Train4752
-5.9984517,6.9984517,Train12441
0.44194287,0.5580571,Train1721
-6.744579,7.744579,Train11718
-1.0614488,2.0614488,Train8769
-2.7971897,3.7971897,Train7895
-3.508057,4.508057,Train11735
-0.27839625,1.2783962,Train17083
-3.7825565,4.7825565,Train7387
-0.82933533,1.8293353,Train4930
2.2354984,-1.2354985,Train3433
-4.646575,5.646575,Train12822
-2.5614707,3.5614707,Train7911
0.20241714,0.79758286,Train23364
4.151476,-3.151476,Train3061
1.538393,-0.5383931,Train9715
-2.548788,3.548788,Train19604
-4.7786293,5.7786293,Train12028
1.1971133,-0.19711322,Train338
-2.2221282,3.2221282,Train3062
-1.2127752,2.2127752,Train2357
-3.5227342,4.522734,Train13481
-5.627491,6.627491,Train22365
-5.6140666,6.6140666,Train12089
-4.8372774,5.8372774,Train21983
-2.4661462,3.4661462,Train8451
-4.9228706,5.9228706,Train13740
-0.80943334,1.8094333,Train505
-0.17180872,1.1718087,Train1684
-3.7117052,4.711705,Train25318
-1.8098092,2.8098092,Train16855
0.7687255,0.23127447,Train4248
-0.23819888,1.2381989,Train6288
2.27622,-1.2762201,Train3547
-1.6811681,2.681168,Train25561
1.0468127,-0.046812687,Train16181
-0.083018064,1.0830181,Train25219
-2.6456628,3.6456628,Train20281
-1.52368,2.52368,Train18387
-4.5844073,5.5844073,Train2799
-3.9008617,4.9008617,Train14640
1.5106547,-0.5106547,Train4616
-4.1055045,5.1055045,Train12442
-2.9722373,3.9722373,Train23708
-0.1898247,1.1898247,Train2146
0.7622049,0.23779508,Train18512
0.16652364,0.83347636,Train19860
2.4418514,-1.4418514,Train23130
-2.953955,3.953955,Train19057
-5.566142,6.566142,Train21862
-2.6877694,3.6877694,Train15941
-1.7668364,2.7668364,Train6737
-0.86836326,1.8683633,Train3902
4.72134,-3.72134,Train2773
-0.7965975,1.7965975,Train11097
-3.9615512,4.961551,Train13710
-4.9939127,5.9939127,Train11590
-2.107358,3.107358,Train16686
0.8744324,0.12556762,Train3973
-0.48951566,1.4895157,Train886
-1.6309419,2.6309419,Train20186
0.09827107,0.9017289,Train15096
-4.76918,5.76918,Train2159
0.4472345,0.5527655,Train390
-1.6191187,2.6191187,Train14695
-4.4024043,5.4024043,Train23178
-0.14567995,1.14568,Train8252
0.35157442,0.6484256,Train1493
0.073093176,0.9269068,Train5674
-5.2185626,6.2185626,Train7742
-5.9349627,6.9349627,Train21845
4.881566,-3.8815663,Train2986
-0.7634678,1.7634678,Train6676
-1.3440263,2.3440263,Train24673
-0.31014478,1.3101448,Train2654
0.35055095,0.64944905,Train15662
-5.6367106,6.6367106,Train14567
1.3561947,-0.35619467,Train375
-0.079004645,1.0790046,Train9839
-3.627326,4.627326,Train22171
-0.25302517,1.2530252,Train456
-2.2699668,3.2699668,Train5247
2.2023516,-1.2023517,Train3338
0.9037273,0.09627271,Train4112
-6.478954,7.478954,Train7755
-3.8169713,4.8169713,Train20414
2.6033597,-1.6033598,Train1265
-4.628319,5.628319,Train13984
0.5229095,0.47709045,Train694
-4.6090407,5.6090407,Train12894
0.26220942,0.7377906,Train11191
-1.8167624,2.8167624,Train8679
-5.834922,6.834922,Train16730
-5.664292,6.664292,Train11861
-3.244969,4.244969,Train17022
1.2554187,-0.25541863,Train473
-3.323009,4.323009,Train16644
2.066003,-1.0660031,Train476
3.3694277,-2.3694277,Train2533
1.8750321,-0.87503207,Train10582
0.90289843,0.097101554,Train25776
-0.44945633,1.4494563,Train6801
0.60674536,0.3932546,Train3228
-2.8282788,3.8282788,Train25470
-4.2313995,5.2313995,Train4920
-0.3309387,1.3309387,Train7672
-0.46105146,1.4610515,Train7607
-3.264886,4.264886,Train4346
-1.5897954,2.5897954,Train1088
-2.900253,3.900253,Train17485
0.5556005,0.4443995,Train332
-1.370959,2.370959,Train7416
-2.5620127,3.5620127,Train18344
-2.3389778,3.3389778,Train25276
-3.7016897,4.7016897,Train11711
0.61190784,0.38809213,Train360
-2.8670597,3.8670597,Train8037
0.28259438,0.7174056,Train1319
2.67331,-1.67331,Train3506
-1.5850775,2.5850775,Train23971
-4.8695884,5.8695884,Train7327
-4.2320185,5.2320185,Train7425
-1.9313703,2.9313703,Train17397
-1.476732,2.476732,Train23886
-0.8240533,1.8240533,Train16534
-4.7934313,5.7934313,Train23647
-1.8039432,2.8039432,Train7676
-3.328456,4.328456,Train5495
-5.8840156,6.8840156,Train7573
-3.2070827,4.2070827,Train24347
-3.1007829,4.100783,Train21849
-5.400322,6.400322,Train25015
-4.287925,5.287925,Train17606
1.1116346,-0.1116346,Train9624
-3.7238832,4.723883,Train7855
0.5488935,0.4511065,Train25195
-1.30915,2.30915,Train25315
-3.1851106,4.1851106,Train4711
-7.3163624,8.316362,Train11971
2.255558,-1.2555581,Train5292
0.32455963,0.6754404,Train2240
-0.7666844,1.7666844,Train21377
-1.2267566,2.2267566,Train20783
-4.2660594,5.2660594,Train13037
1.3679099,-0.36790988,Train6802
-0.6252301,1.6252301,Train10643
-1.4712732,2.4712732,Train15572
-3.9291244,4.9291244,Train22941
-0.120373845,1.1203738,Train14592
-5.7916646,6.7916646,Train24644
0.6408171,0.3591829,Train9438
-4.041417,5.041417,Train8841
-1.7222474,2.7222474,Train15921
1.044669,-0.044668984,Train11171
-0.5911454,1.5911454,Train1044
-0.42835116,1.4283512,Train23325
5.693553,-4.693553,Train2515
0.9028351,0.097164914,Train18459
-2.0601923,3.0601923,Train20049
-3.1641579,4.164158,Train24079
-1.5902956,2.5902956,Train5880
-4.345969,5.345969,Train7060
-5.1898947,6.1898947,Train19994
-1.18273,2.18273,Train20416
3.386602,-2.386602,Train603
-3.5247302,4.52473,Train1964
-0.27002442,1.2700244,Train10964
-2.6568713,3.6568713,Train7960
-1.9979558,2.9979558,Train10832
-2.373016,3.373016,Train1748
-4.97845,5.97845,Train21853
-3.905558,4.905558,Train8532
-3.1163774,4.1163774,Train21012
2.166679,-1.1666789,Train10245
-0.5259129,1.5259129,Train25690
-4.361997,5.361997,Train23195
-3.134387,4.134387,Train4758
3.646834,-2.646834,Train3526
-4.635889,5.635889,Train14042
-2.5627291,3.5627291,Train24430
-5.210527,6.210527,Train21257
-2.5758147,3.5758147,Train7447
-1.1531534,2.1531534,Train20896
-5.9070807,6.9070807,Train14074
-4.543407,5.543407,Train12689
-0.70278335,1.7027833,Train3583
1.0476545,-0.047654558,Train17353
0.71834743,0.2816526,Train4115
-1.1875622,2.1875622,Train10889
-4.7408347,5.7408347,Train12502
-0.5940268,1.5940268,Train3934
-1.0685015,2.0685015,Train16108
-1.33429,2.33429,Train4204
-0.0045200586,1.00452,Train2295
-0.27813828,1.2781383,Train1732
-3.8434396,4.8434396,Train23196
-4.116547,5.116547,Train21677
-4.691943,5.691943,Train11565
-6.26517,7.26517,Train11692
1.0516853,-0.05168537,Train24064
-4.3983555,5.3983555,Train23706
-3.4490147,4.4490147,Train18659
-2.4495668,3.4495668,Train2145
-1.2624507,2.2624507,Train5831
3.2799876,-2.2799876,Train18440
-1.8391101,2.8391101,Train23128
-3.201004,4.201004,Train23818
-0.5385276,1.5385276,Train25172
-4.8475924,5.8475924,Train18622
-2.7491093,3.7491093,Train9184
-0.89478266,1.8947827,Train18948
2.4371397,-1.4371397,Train13
1.1077008,-0.10770086,Train3555
-3.9617472,4.961747,Train10330
1.0580597,-0.05805974,Train16391
4.20415,-3.2041504,Train2485
-2.132585,3.132585,Train9048
-3.7970257,4.7970257,Train2439
-1.4026916,2.4026916,Train15207
-0.1793716,1.1793716,Train14877
-5.740952,6.740952,Train13789
-2.2318068,3.2318068,Train14986
-3.3691397,4.3691397,Train11916
-4.700087,5.700087,Train22231
-4.2561455,5.2561455,Train12539
-4.328981,5.328981,Train25272
0.38467562,0.6153244,Train4589
0.46058655,0.53941345,Train24143
-4.8241935,5.8241935,Train7252
-0.8820782,1.8820782,Train1631
-5.509716,6.509716,Train8046
-0.266693,1.266693,Train16286
-0.08853543,1.0885354,Train856
-4.188775,5.188775,Train23817
-6.395967,7.395967,Train11547
0.66935617,0.33064383,Train2023
-2.055706,3.055706,Train8531
-4.774935,5.774935,Train21137
-3.6767983,4.6767983,Train13245
-5.237825,6.237825,Train20799
0.47866493,0.52133507,Train1934
2.4171505,-1.4171505,Train2803
2.1994517,-1.1994517,Train1829
-1.2967312,2.2967312,Train17522
0.3489368,0.6510632,Train23628
-3.5309143,4.5309143,Train16807
-2.049041,3.049041,Train1955
0.86586225,0.13413778,Train2027
2.027894,-1.0278939,Train920
-5.865889,6.865889,Train21819
-5.4435344,6.4435344,Train12532
1.4889832,-0.48898315,Train4180
-2.2775078,3.2775078,Train1568
-0.39933634,1.3993363,Train8938
-0.23914897,1.239149,Train7248
0.44041955,0.55958045,Train2693
2.1659117,-1.1659117,Train3026
-0.79013574,1.7901357,Train3124
-0.67356205,1.673562,Train16484
-4.6460886,5.6460886,Train7009
-2.5656583,3.5656583,Train22854
-0.0279876,1.0279876,Train1296
-1.4025166,2.4025166,Train15471
-2.9016683,3.9016683,Train17254
-5.9091783,6.9091783,Train15855
-3.871624,4.871624,Train7824
2.2655249,-1.2655247,Train4444
-4.6586714,5.6586714,Train12519
-5.5351396,6.5351396,Train14708
-1.6348646,2.6348646,Train115
-0.7081058,1.7081058,Train15755
-1.3592257,2.3592257,Train16618
0.07814658,0.9218534,Train1812
-3.8886404,4.8886404,Train23716
-1.8008463,2.8008463,Train3805
-1.9501183,2.9501183,Train3630
0.6235114,0.37648863,Train11217
0.41313607,0.58686393,Train18724
-1.7926114,2.7926114,Train4268
-4.17548,5.17548,Train17005
-4.266131,5.266131,Train19274
-3.7902718,4.7902718,Train16741
-5.245713,6.245713,Train22831
-2.5856562,3.5856562,Train7584
-3.30401,4.30401,Train4668
-1.38326,2.38326,Train16133
-1.3967412,2.3967412,Train3863
-3.3995347,4.3995347,Train24368
0.43226767,0.56773233,Train16931
3.9529073,-2.9529073,Train3406
-3.3416362,4.341636,Train1918
1.1963743,-0.19637431,Train10075
0.54242826,0.45757177,Train9
-2.9526591,3.9526591,Train15152
-2.1309762,3.1309762,Train20121
-1.8901727,2.8901727,Train6723
-2.5462615,3.5462615,Train23842
-6.368288,7.368288,Train13848
0.2460851,0.7539149,Train6579
1.5427072,-0.54270726,Train2258
-2.4264472,3.4264472,Train23710
-4.2188683,5.2188683,Train21011
-2.9526358,3.9526358,Train10191
-4.745693,5.745693,Train13772
-1.9589705,2.9589705,Train25829
-4.539161,5.539161,Train22841
0.44946647,0.55053353,Train20239
-2.8721669,3.8721669,Train7956
-1.3918097,2.3918097,Train7991
2.412984,-1.412984,Train3569
-5.059432,6.059432,Train7135
-5.962439,6.962439,Train13938
-3.5343628,4.534363,Train17467
0.17681336,0.82318664,Train9543
-1.3992178,2.3992178,Train1709
1.5004966,-0.5004967,Train24493
-5.4728494,6.4728494,Train4662
-4.3499923,5.3499923,Train7125
-2.6904194,3.6904194,Train7909
-3.2054763,4.2054763,Train7615
1.5812362,-0.58123624,Train3510
-4.555697,5.555697,Train7016
-3.1917253,4.1917253,Train10248
-4.4972734,5.4972734,Train12743
-5.2871532,6.2871532,Train18363
-1.9606798,2.9606798,Train23164
-3.475842,4.475842,Train25365
-5.3458986,6.3458986,Train25138
0.781982,0.21801798,Train7916
-4.1861997,5.1861997,Train14156
-0.64797306,1.6479731,Train4987
-2.6860833,3.6860833,Train10997
-2.652834,3.652834,Train7502
-1.7164788,2.7164788,Train4213
2.9670997,-1.9670995,Train2699
1.6127096,-0.61270964,Train2572
-1.291759,2.291759,Train18914
4.3306055,-3.3306053,Train2631
1.3048348,-0.30483478,Train1334
-4.615462,5.615462,Train7883
-0.51590157,1.5159016,Train859
-1.2430036,2.2430036,Train9210
-2.278065,3.278065,Train19347
-3.0472813,4.0472813,Train4724
-6.2027373,7.2027373,Train11465
-5.2662377,6.2662377,Train17979
-1.3444154,2.3444154,Train18423
3.3557427,-2.3557427,Train4660
0.872045,0.12795503,Train4441
-1.306072,2.306072,Train15960
-3.7130542,4.713054,Train14268
2.0733929,-1.073393,Train3334
-4.35489,5.35489,Train7182
-4.5710115,5.5710115,Train13682
-1.8822529,2.882253,Train7990
0.38110274,0.61889726,Train8038
-1.55738,2.55738,Train4430
1.4852837,-0.48528373,Train1003
-4.602948,5.602948,Train24739
-0.5310439,1.5310439,Train2437
-4.345475,5.345475,Train22930
1.6172688,-0.61726874,Train2091
-1.8552871,2.855287,Train20140
-3.8084612,4.808461,Train19667
0.93156606,0.068433955,Train17533
1.4233187,-0.4233187,Train15224
1.4093788,-0.4093787,Train8850
-3.275474,4.275474,Train5921
1.9613943,-0.96139425,Train93
-0.81617045,1.8161705,Train17506
4.942465,-3.942465,Train18575
-2.4785955,3.4785955,Train14798
3.2360609,-2.2360609,Train2477
-3.0167937,4.0167937,Train22631
-1.6834509,2.683451,Train19122
-2.7630494,3.7630494,Train15771
-1.2783823,2.2783823,Train11185
0.5642827,0.43571728,Train2512
4.265155,-3.2651546,Train2989
1.6641859,-0.6641859,Train4576
-2.9842372,3.9842372,Train8078
0.90569335,0.09430665,Train16251
-3.8524456,4.8524456,Train23878
-4.8724804,5.8724804,Train19386
-1.582484,2.582484,Train8317
-6.0158186,7.0158186,Train12710
-1.7375596,2.7375596,Train10980
-0.6502259,1.6502259,Train9519
-3.6073823,4.6073823,Train15236
-2.0597277,3.0597277,Train23749
1.1225468,-0.12254681,Train753
-4.840312,5.840312,Train22301
-5.170339,6.170339,Train12096
1.091234,-0.09123401,Train854
1.64814,-0.64814,Train469
-0.7565403,1.7565403,Train3600
-4.2626176,5.2626176,Train21748
0.6724157,0.32758433,Train11347
-2.9218688,3.9218688,Train12760
-4.0366106,5.0366106,Train13977
0.7439455,0.25605455,Train5945
-4.1649613,5.1649613,Train12007
-4.564141,5.564141,Train13628
-3.687182,4.687182,Train12216
-0.75362,1.75362,Train4741
1.1109586,-0.110958636,Train4538
0.2841295,0.7158705,Train25509
-3.7154984,4.7154984,Train16222
-3.341619,4.341619,Train7117
-2.230115,3.230115,Train17512
-4.2488394,5.2488394,Train14983
1.20419,-0.20419006,Train3803
-4.1313577,5.1313577,Train8051
-1.5722525,2.5722525,Train7459
-1.1605761,2.160576,Train20745
-1.0167847,2.0167847,Train18373
-0.5811136,1.5811136,Train625
0.06423539,0.9357646,Train3010
-0.9124043,1.9124043,Train4411
0.6770266,0.32297337,Train1771
-1.2916875,2.2916875,Train11151
-4.713443,5.713443,Train14098
-3.1593132,4.159313,Train16008
-2.9495807,3.9495807,Train17573
-3.0865126,4.0865126,Train24153
-3.584568,4.584568,Train7955
-3.5821066,4.5821066,Train7246
-5.9589443,6.9589443,Train22889
-2.1085749,3.1085749,Train11094
-5.731238,6.731238,Train6994
-0.36933005,1.36933,Train2076
-0.3263626,1.3263626,Train2044
-3.14261,4.14261,Train25296
-4.136719,5.136719,Train22406
1.601162,-0.6011619,Train8933
-4.608954,5.608954,Train5811
0.6806891,0.3193109,Train10067
3.489917,-2.489917,Train379
-1.2182815,2.2182815,Train16244
-1.4414101,2.44141,Train4649
-4.3719444,5.3719444,Train11953
0.8369929,0.16300708,Train438
-5.8125405,6.8125405,Train14626
-0.10230887,1.1023089,Train7617
-1.7638507,2.7638507,Train23173
-3.6977286,4.6977286,Train15187
-0.8251941,1.8251941,Train2066
-2.1268082,3.1268082,Train9023
0.97797185,0.02202813,Train8134
2.7606678,-1.7606678,Train3409
1.8717167,-0.8717167,Train8852
-0.29760218,1.2976022,Train6761
-1.477587,2.477587,Train8853
1.5389795,-0.53897953,Train2658
-3.945589,4.945589,Train24984
-4.0198584,5.0198584,Train20157
-2.241422,3.241422,Train24428
-3.974854,4.974854,Train18917
-2.9477432,3.9477432,Train9872
-2.2774637,3.2774637,Train14304
-5.42936,6.42936,Train13862
0.38200587,0.6179941,Train4285
-1.5308104,2.5308104,Train1357
0.68591356,0.3140864,Train15335
-2.3832285,3.3832285,Train11584
-3.5435705,4.5435705,Train16738
-2.3812597,3.3812597,Train14899
-4.0366254,5.0366254,Train24114
-4.820372,5.820372,Train12594
-0.2828505,1.2828505,Train3194
1.4677434,-0.4677434,Train8126
-2.877092,3.877092,Train9040
1.2038717,-0.20387174,Train18023
-3.245707,4.245707,Train14711
-2.9518275,3.9518275,Train4715
-1.1819844,2.1819844,Train24449
-3.4924293,4.4924293,Train11903
-0.3346448,1.3346448,Train8658
-4.167163,5.167163,Train22804
-3.6380816,4.6380816,Train20547
3.6013086,-2.6013086,Train3182
-4.192027,5.192027,Train25136
-3.6410294,4.6410294,Train9666
-6.215062,7.215062,Train21640
-6.3214855,7.3214855,Train14227
-2.5403855,3.5403855,Train16416
-3.3896532,4.389653,Train7362
0.20441902,0.795581,Train2582
0.010730743,0.98926926,Train17985
-4.968307,5.968307,Train14160
-5.5568647,6.5568647,Train25594
0.28076655,0.71923345,Train2543
-2.0413997,3.0413997,Train4898
-6.9088264,7.9088264,Train14429
3.350491,-2.350491,Train3305
-2.8396978,3.8396978,Train13925
-1.381551,2.381551,Train4886
-4.6764026,5.6764026,Train7124
-1.6327031,2.632703,Train17800
-5.2798753,6.2798753,Train11859
4.8098373,-3.809837,Train2833
-0.20988011,1.2098801,Train23275
-2.2873816,3.2873816,Train8894
-5.6038985,6.6038985,Train7974
-5.947445,6.947445,Train13855
-3.3845959,4.384596,Train9773
-2.2966099,3.2966099,Train18744
-3.336534,4.336534,Train7474
-0.41208422,1.4120842,Train4705
-4.6645546,5.6645546,Train13339
-5.893367,6.893367,Train23914
-6.1399503,7.1399503,Train12842
-1.1472449,2.147245,Train5558
-4.586581,5.586581,Train21923
-2.002014,3.002014,Train16115
-3.8757176,4.8757176,Train16936
-0.2507329,1.2507329,Train23899
-1.4209404,2.4209404,Train16364
-1.9616241,2.9616241,Train3057
-5.757835,6.757835,Train24734
-2.8031828,3.8031828,Train5251
-0.5151553,1.5151553,Train25246
4.7398205,-3.7398207,Train1147
-4.491636,5.491636,Train22953
-2.8962135,3.8962135,Train7871
3.983703,-2.983703,Train1835
