crystallizable,non-crystallizable,Label
-2.3975163,3.3975163,Train3352
-2.9189632,3.9189632,Train13873
-0.71661735,1.7166173,Train3754
-0.6881968,1.6881968,Train5540
1.3505576,-0.3505575,Train5174
-2.7812867,3.7812867,Train18072
-1.5075057,2.5075057,Train5070
-1.9906404,2.9906404,Train21065
0.9331852,0.066814765,Train4370
1.2228551,-0.22285505,Train16801
-0.0059865713,1.0059866,Train23305
-1.9842072,2.9842072,Train14973
-1.7940838,2.7940838,Train14703
1.2989675,-0.29896745,Train518
-0.7068019,1.7068019,Train6983
-2.4364488,3.4364488,Train11956
-1.2901802,2.2901802,Train16410
0.8824383,0.1175617,Train3113
-1.2941248,2.2941248,Train21262
-3.7352762,4.735276,Train24621
-1.6702659,2.670266,Train13150
0.27896678,0.7210332,Train8231
1.295284,-0.2952841,Train16305
-2.1708333,3.1708333,Train19492
-0.1744566,1.1744566,Train3470
-3.4890437,4.4890437,Train21873
-1.6169088,2.6169088,Train7987
-0.9689754,1.9689754,Train17950
-2.6543205,3.6543205,Train14577
-1.7633109,2.763311,Train18285
-2.3114536,3.3114536,Train11566
0.75523,0.24476998,Train3604
1.244344,-0.24434398,Train5874
-1.2418113,2.2418113,Train5394
1.2057636,-0.20576361,Train638
0.551749,0.44825104,Train442
-2.3687515,3.3687515,Train25826
-2.0772533,3.0772533,Train22848
0.40654963,0.59345037,Train2550
-0.16978812,1.1697881,Train4013
-0.23893535,1.2389354,Train20640
-1.070173,2.070173,Train17199
-0.53131807,1.5313181,Train6021
1.3744206,-0.37442058,Train5508
0.8479886,0.15201142,Train1669
-3.5572314,4.5572314,Train22895
1.3294985,-0.3294986,Train4451
-0.53337944,1.5333794,Train18323
-3.0149498,4.01495,Train25720
0.11247903,0.88752097,Train7234
0.04928857,0.9507114,Train6971
-3.0674725,4.0674725,Train8022
0.9602576,0.039742433,Train510
0.5947065,0.40529352,Train9032
-1.7962782,2.7962782,Train25475
0.92582625,0.07417376,Train14863
-0.61674976,1.6167498,Train434
0.5565142,0.4434858,Train4131
-1.9809022,2.9809022,Train23480
1.1573384,-0.15733841,Train2467
-0.2256006,1.2256006,Train3851
-3.2061367,4.2061367,Train24802
-1.3568332,2.3568332,Train9238
-0.59407604,1.594076,Train8009
1.6475878,-0.6475877,Train205
2.6037338,-1.6037338,Train2692
-3.3774405,4.3774405,Train11778
0.45759857,0.54240143,Train9605
1.5300765,-0.53007644,Train14676
-0.85067344,1.8506734,Train16320
-3.802761,4.802761,Train13282
-0.21841455,1.2184145,Train15212
0.118510306,0.8814897,Train8937
2.5125146,-1.5125145,Train23122
-2.831956,3.831956,Train14281
1.710805,-0.71080506,Train7902
-3.8764887,4.8764887,Train6921
2.5805972,-1.5805972,Train1428
-0.041514397,1.0415144,Train9076
-0.3774289,1.3774289,Train9172
0.79967576,0.20032424,Train5278
-0.7778785,1.7778785,Train23911
1.7347653,-0.73476535,Train3331
1.1657544,-0.16575448,Train9343
-3.052332,4.052332,Train13649
1.1535162,-0.15351616,Train68
0.73976195,0.26023805,Train1538
0.66580105,0.33419895,Train3094
0.24687833,0.7531217,Train18430
1.4731039,-0.47310388,Train3656
-0.70449626,1.7044963,Train24286
-3.897194,4.897194,Train22131
-0.93966734,1.9396673,Train6078
-1.5195782,2.5195782,Train8061
0.5978803,0.4021197,Train1204
2.1860952,-1.1860954,Train14426
-1.2871652,2.2871652,Train11946
1.9119937,-0.9119938,Train1508
2.0838313,-1.0838312,Train8024
0.6347519,0.3652481,Train8438
-1.0523689,2.0523689,Train21577
-4.2875104,5.2875104,Train12902
-3.1013842,4.101384,Train11463
-1.1883688,2.1883688,Train9732
-3.2736483,4.2736483,Train13365
-1.6344812,2.6344812,Train24384
-2.216299,3.216299,Train7062
-3.29352,4.29352,Train25733
0.9617103,0.038289737,Train4829
-3.3548255,4.3548255,Train11909
1.882313,-0.882313,Train1340
-4.6547604,5.6547604,Train12090
2.5435019,-1.5435017,Train1888
1.6067383,-0.6067383,Train2792
2.3312626,-1.3312625,Train483
-0.5510737,1.5510737,Train25366
-0.46759486,1.4675949,Train8365
-0.21304345,1.2130435,Train25893
0.6771208,0.32287923,Train5180
1.0143186,-0.014318567,Train73
-0.6530485,1.6530485,Train3463
1.6939304,-0.6939303,Train1021
-0.5420108,1.5420108,Train7446
0.91133696,0.088663064,Train4338
0.91032916,0.08967085,Train542
0.06294137,0.9370586,Train18792
-0.038934946,1.038935,Train20251
-1.1688125,2.1688125,Train17557
-2.9779053,3.9779053,Train13214
-2.123298,3.123298,Train25920
1.3365306,-0.3365306,Train8345
-1.5031157,2.5031157,Train11063
2.5927167,-1.5927168,Train1448
-1.1060524,2.1060524,Train1094
-1.4859223,2.4859223,Train10017
1.0924063,-0.092406236,Train2947
1.708657,-0.7086571,Train2466
-1.4026327,2.4026327,Train15368
-0.33892047,1.3389205,Train15264
-0.6609955,1.6609955,Train25617
-0.052167296,1.0521673,Train9253
0.7517568,0.2482432,Train18730
0.44266647,0.5573335,Train445
0.3283475,0.6716525,Train2223
-2.027373,3.027373,Train14980
-3.456894,4.456894,Train22668
-2.322685,3.322685,Train13735
-0.120691895,1.1206919,Train378
-0.050837874,1.0508379,Train1961
-0.43234062,1.4323406,Train5371
1.1842729,-0.18427284,Train450
0.10556418,0.8944358,Train6746
-2.5951533,3.5951533,Train12951
1.8899128,-0.8899129,Train3453
-4.224252,5.224252,Train12431
-1.7412999,2.7412999,Train20204
2.7376802,-1.7376802,Train3084
2.0361996,-1.0361997,Train4086
-1.2238841,2.223884,Train13942
-1.4925473,2.4925473,Train7841
-0.6988847,1.6988847,Train13734
1.9020729,-0.9020729,Train5319
-0.08584976,1.0858498,Train16628
-0.6189319,1.6189319,Train16457
-0.055535674,1.0555357,Train16321
-3.9813738,4.981374,Train22872
-2.695465,3.695465,Train14173
-0.9401039,1.9401039,Train10357
-1.3736281,2.3736281,Train11385
-0.11293006,1.11293,Train23603
-0.74986184,1.7498618,Train6991
0.4409727,0.5590273,Train5572
0.31562155,0.68437845,Train16298
-0.41105545,1.4110554,Train16226
-0.8218701,1.8218701,Train2109
1.4165063,-0.4165063,Train105
-3.6055503,4.6055503,Train24596
-1.2342603,2.2342603,Train23580
0.8198266,0.18017337,Train85
-0.569275,1.569275,Train6669
1.2803607,-0.28036076,Train392
-0.13879585,1.1387959,Train15256
-3.504961,4.504961,Train21304
-0.533761,1.533761,Train4895
-3.4810777,4.4810777,Train11906
-1.4345,2.4345,Train14804
0.7858329,0.21416713,Train21344
-1.8518894,2.8518894,Train11904
-1.4432561,2.4432561,Train7085
-0.85659766,1.8565977,Train25476
-2.2800002,3.2800002,Train11882
2.0166228,-1.0166228,Train11041
-1.0145385,2.0145385,Train4015
-3.1542568,4.154257,Train12270
1.3723772,-0.3723771,Train925
0.010646284,0.9893537,Train24161
0.8861362,0.11386385,Train3692
-3.1975484,4.1975484,Train16727
0.36482865,0.63517135,Train676
0.52480257,0.47519743,Train3959
-3.3943262,4.394326,Train13250
-3.3930798,4.3930798,Train12966
-2.6207855,3.6207855,Train19398
1.2405988,-0.24059881,Train1906
-1.3404181,2.340418,Train16480
0.79033124,0.20966874,Train25735
-0.14056265,1.1405627,Train16638
-0.7871696,1.7871696,Train24516
0.3526957,0.6473043,Train15673
-1.2165399,2.2165399,Train4752
-3.6392493,4.6392493,Train12441
1.0147866,-0.014786544,Train1721
-4.0525002,5.0525002,Train11718
0.61649466,0.38350534,Train8769
-1.4300919,2.4300919,Train7895
-2.868006,3.868006,Train11735
-0.25166178,1.2516618,Train17083
0.03685969,0.9631403,Train7387
1.9860842,-0.98608416,Train4930
0.18887675,0.81112325,Train3433
-2.8417356,3.8417356,Train12822
-0.1663642,1.1663642,Train7911
-0.014051199,1.0140512,Train23364
3.6105864,-2.6105864,Train3061
1.8320718,-0.83207184,Train9715
-1.9959052,2.9959052,Train19604
-3.627225,4.627225,Train12028
0.2679876,0.7320124,Train338
-1.5671105,2.5671105,Train3062
-0.27856076,1.2785608,Train2357
-1.3722231,2.3722231,Train13481
-4.2151494,5.2151494,Train22365
-3.2626333,4.2626333,Train12089
-3.542583,4.542583,Train21983
-2.5757685,3.5757685,Train8451
-3.2635398,4.26354,Train13740
0.10344726,0.89655274,Train505
0.95616543,0.043834567,Train1684
-2.3328874,3.3328874,Train25318
0.62510824,0.3748918,Train16855
-0.06421816,1.0642182,Train4248
0.14197034,0.85802966,Train6288
0.5720259,0.4279741,Train3547
0.004824698,0.9951753,Train25561
0.7254441,0.27455595,Train16181
0.7257856,0.2742144,Train25219
-1.1535738,2.1535738,Train20281
-0.87200844,1.8720084,Train18387
-2.428753,3.428753,Train2799
-3.0749016,4.0749016,Train14640
1.1794788,-0.17947876,Train4616
-2.5111947,3.5111947,Train12442
0.2589054,0.7410946,Train23708
0.41875112,0.5812489,Train2146
-0.64447296,1.644473,Train18512
1.2389771,-0.2389771,Train19860
1.4195753,-0.41957533,Train23130
-0.8172984,1.8172984,Train19057
-2.1320038,3.1320038,Train21862
-0.83544505,1.835445,Train15941
-0.8712201,1.8712201,Train6737
0.99787074,0.0021292681,Train3902
2.5814185,-1.5814186,Train2773
0.90900236,0.09099764,Train11097
-2.354664,3.354664,Train13710
-3.655819,4.655819,Train11590
-0.85336804,1.853368,Train16686
-0.8418007,1.8418007,Train3973
0.9844894,0.015510604,Train886
-0.5178325,1.5178325,Train20186
0.28794307,0.71205693,Train15096
-1.3398845,2.3398845,Train2159
0.89306575,0.10693425,Train390
0.52243674,0.4775633,Train14695
-0.91981804,1.919818,Train23178
0.6882515,0.31174853,Train8252
1.365774,-0.36577404,Train1493
-0.12496078,1.1249608,Train5674
-1.7481108,2.7481108,Train7742
-3.9184275,4.9184275,Train21845
2.643693,-1.643693,Train2986
-0.64291525,1.6429152,Train6676
-1.898643,2.898643,Train24673
0.15080595,0.84919405,Train2654
0.15861905,0.84138095,Train15662
-2.5108683,3.5108683,Train14567
0.9562479,0.043752067,Train375
0.8959402,0.104059845,Train9839
-1.0328236,2.0328236,Train22171
0.9188924,0.081107624,Train456
-1.6235151,2.6235151,Train5247
1.043446,-0.043445956,Train3338
-5.4001808e-05,1.000054,Train4112
-2.3226552,3.3226552,Train7755
-3.3806353,4.3806353,Train20414
2.2779894,-1.2779894,Train1265
-2.612014,3.612014,Train13984
1.8777714,-0.87777144,Train694
-2.5922594,3.5922594,Train12894
0.51966965,0.48033035,Train11191
0.59345484,0.40654516,Train8679
-3.406735,4.406735,Train16730
-3.2483878,4.248388,Train11861
-1.7580831,2.758083,Train17022
0.68213856,0.31786144,Train473
-0.94544137,1.9454414,Train16644
1.7205427,-0.72054267,Train476
2.6916146,-1.6916145,Train2533
0.9795935,0.0204065,Train10582
1.3593378,-0.3593378,Train25776
1.222636,-0.22263601,Train6801
0.42635018,0.5736498,Train3228
-1.3128304,2.3128304,Train25470
-1.6829267,2.6829267,Train4920
0.063366175,0.9366338,Train7672
-0.32828438,1.3282844,Train7607
-1.7006176,2.7006176,Train4346
0.37152857,0.62847143,Train1088
-2.0543978,3.0543978,Train17485
1.5277652,-0.52776515,Train332
-2.0493484,3.0493484,Train7416
-0.39505196,1.395052,Train18344
-1.133364,2.133364,Train25276
-2.7579498,3.7579498,Train11711
0.9796092,0.020390794,Train360
-2.8251424,3.8251424,Train8037
0.2525844,0.7474156,Train1319
1.572887,-0.57288694,Train3506
0.43893594,0.56106406,Train23971
-1.870121,2.870121,Train7327
0.04577607,0.95422393,Train7425
-1.1769285,2.1769285,Train17397
-0.57943296,1.579433,Train23886
-0.29619563,1.2961956,Train16534
-2.6580257,3.6580257,Train23647
0.729745,0.27025503,Train7676
-1.413666,2.413666,Train5495
-1.741519,2.741519,Train7573
-0.52372193,1.5237219,Train24347
-2.5227392,3.5227392,Train21849
-3.5111136,4.5111136,Train25015
-2.401377,3.401377,Train17606
0.75885177,0.24114825,Train9624
-2.5202591,3.5202591,Train7855
0.9410383,0.05896171,Train25195
0.7410872,0.2589128,Train25315
-0.5134803,1.5134803,Train4711
-4.5176077,5.5176077,Train11971
-0.47041702,1.470417,Train5292
1.9806633,-0.9806633,Train2240
-1.3672061,2.367206,Train21377
-0.8576369,1.8576369,Train20783
-3.4495335,4.4495335,Train13037
1.9025255,-0.90252554,Train6802
-0.76364076,1.7636408,Train10643
-0.9640193,1.9640193,Train15572
-1.8584785,2.8584785,Train22941
0.43971133,0.56028867,Train14592
-3.4359698,4.43597,Train24644
1.4641378,-0.46413782,Train9438
-3.0232534,4.0232534,Train8841
0.64032745,0.35967255,Train15921
0.03019303,0.96980697,Train11171
-0.506979,1.506979,Train1044
-1.1816018,2.1816018,Train23325
2.3480315,-1.3480314,Train2515
0.93046516,0.06953483,Train18459
-0.53575575,1.5357558,Train20049
-3.6839714,4.6839714,Train24079
-1.3342879,2.334288,Train5880
-1.1884353,2.1884353,Train7060
-3.176282,4.176282,Train19994
0.5408448,0.45915517,Train20416
2.7586346,-1.7586344,Train603
-0.79098725,1.7909873,Train1964
-0.11978257,1.1197826,Train10964
-0.367934,1.367934,Train7960
-0.56987345,1.5698735,Train10832
-1.0905368,2.0905368,Train1748
-3.8205066,4.8205066,Train21853
-1.6063519,2.6063519,Train8532
-1.7602828,2.7602828,Train21012
1.1427641,-0.14276403,Train10245
-1.8481472,2.8481472,Train25690
-1.7066529,2.7066529,Train23195
-2.2549803,3.2549803,Train4758
2.1011407,-1.1011407,Train3526
-3.5469542,4.546954,Train14042
-1.8447125,2.8447125,Train24430
-3.744382,4.744382,Train21257
-1.0541172,2.0541172,Train7447
0.5805196,0.41948038,Train20896
-3.3283105,4.3283105,Train14074
-1.7764456,2.7764456,Train12689
0.54983497,0.45016503,Train3583
0.5575911,0.44240892,Train17353
0.87095517,0.12904482,Train4115
-1.2790389,2.279039,Train10889
-3.2773824,4.2773824,Train12502
0.6680279,0.33197212,Train3934
-0.49599087,1.4959909,Train16108
-0.5259659,1.5259659,Train4204
0.59581685,0.40418315,Train2295
1.6312994,-0.6312994,Train1732
-2.9299943,3.9299943,Train23196
-3.1569428,4.156943,Train21677
-3.504064,4.504064,Train11565
-3.3924513,4.3924513,Train11692
1.2801996,-0.28019965,Train24064
-1.827548,2.827548,Train23706
-2.3071737,3.3071737,Train18659
-1.5107689,2.510769,Train2145
0.019067347,0.98093265,Train5831
1.2504199,-0.2504198,Train18440
-0.44408584,1.4440858,Train23128
-2.1080797,3.1080797,Train23818
-0.28077567,1.2807757,Train25172
-3.1957579,4.195758,Train18622
-0.4094503,1.4094503,Train9184
-0.56864405,1.568644,Train18948
1.432219,-0.43221897,Train13
1.7865767,-0.7865768,Train3555
-2.6863616,3.6863616,Train10330
0.34438694,0.65561306,Train16391
1.9051077,-0.9051077,Train2485
-1.1562667,2.1562667,Train9048
-2.4516428,3.4516428,Train2439
0.35534388,0.6446561,Train15207
0.75139165,0.24860835,Train14877
-4.7136564,5.7136564,Train13789
-0.533949,1.533949,Train14986
-0.9919803,1.9919803,Train11916
-4.7336392,5.7336392,Train22231
-3.5735927,4.5735927,Train12539
-1.0638883,2.0638883,Train25272
1.4503222,-0.45032215,Train4589
0.50104725,0.49895275,Train24143
-2.5673342,3.5673342,Train7252
-0.42144454,1.4214445,Train1631
-2.6277757,3.6277757,Train8046
1.3371954,-0.3371954,Train16286
0.053908765,0.94609123,Train856
-0.4147718,1.4147718,Train23817
-4.6996913,5.6996913,Train11547
0.019555688,0.9804443,Train2023
-0.092264414,1.0922644,Train8531
-1.7134657,2.7134657,Train21137
-2.780819,3.780819,Train13245
-2.0606613,3.0606613,Train20799
0.75644135,0.24355868,Train1934
1.972974,-0.97297394,Train2803
2.0526152,-1.0526153,Train1829
0.8848238,0.1151762,Train17522
0.12007725,0.87992275,Train23628
-2.1180468,3.1180468,Train16807
-1.8324842,2.8324842,Train1955
1.3794737,-0.37947363,Train2027
2.017132,-1.017132,Train920
-3.394411,4.394411,Train21819
-4.4556656,5.4556656,Train12532
0.20301265,0.79698735,Train4180
-0.61701024,1.6170102,Train1568
-1.4078517,2.4078517,Train8938
-0.7545408,1.7545408,Train7248
2.285251,-1.2852509,Train2693
0.21294689,0.7870531,Train3026
-0.6599083,1.6599083,Train3124
-1.2831035,2.2831035,Train16484
-3.1898518,4.1898518,Train7009
-1.4526324,2.4526324,Train22854
1.5244224,-0.5244224,Train1296
-1.5100596,2.5100596,Train15471
-3.036993,4.036993,Train17254
-3.4510708,4.451071,Train15855
-2.2754467,3.2754467,Train7824
2.0199327,-1.0199329,Train4444
-3.8509507,4.8509507,Train12519
-2.5966554,3.5966554,Train14708
0.025813043,0.97418696,Train115
-1.6612613,2.6612613,Train15755
-0.1524123,1.1524123,Train16618
1.0105379,-0.01053783,Train1812
-2.7994573,3.7994573,Train23716
-0.54879034,1.5487903,Train3805
-0.40843737,1.4084374,Train3630
-1.2260163,2.2260163,Train11217
0.28315377,0.7168462,Train18724
0.2566303,0.7433697,Train4268
-3.3422947,4.3422947,Train17005
-0.61723113,1.6172311,Train19274
-1.034025,2.034025,Train16741
-3.2497883,4.2497883,Train22831
-0.6847944,1.6847944,Train7584
-1.6657073,2.6657073,Train4668
-0.3124231,1.3124231,Train16133
-0.25677443,1.2567744,Train3863
-1.4193878,2.4193878,Train24368
0.9503292,0.049670793,Train16931
1.8689661,-0.86896616,Train3406
-0.49741685,1.4974169,Train1918
1.5983638,-0.59836376,Train10075
1.9287074,-0.9287073,Train9
-1.665046,2.665046,Train15152
-2.7431738,3.7431738,Train20121
-0.5509399,1.5509399,Train6723
-1.9633331,2.9633331,Train23842
-1.9954605,2.9954605,Train13848
-0.7347126,1.7347126,Train6579
0.7730955,0.2269045,Train2258
0.529859,0.470141,Train23710
-2.1834419,3.1834419,Train21011
-1.5780911,2.5780911,Train10191
-2.515268,3.515268,Train13772
1.1767507,-0.17675072,Train25829
-1.777297,2.777297,Train22841
0.5150486,0.48495138,Train20239
-0.25918365,1.2591836,Train7956
-1.1374178,2.1374178,Train7991
2.088066,-1.0880662,Train3569
-2.9146705,3.9146705,Train7135
-4.1514726,5.1514726,Train13938
-2.8395529,3.8395529,Train17467
1.5725479,-0.57254785,Train9543
-0.021746516,1.0217465,Train1709
1.2957151,-0.29571512,Train24493
-1.2691998,2.2691998,Train4662
-0.0334177,1.0334177,Train7125
-1.1261635,2.1261635,Train7909
-3.0576434,4.0576434,Train7615
1.2037641,-0.20376404,Train3510
-2.580749,3.580749,Train7016
-1.8184712,2.8184712,Train10248
-3.4923973,4.4923973,Train12743
-2.523645,3.523645,Train18363
-2.1717281,3.1717281,Train23164
-1.9168069,2.916807,Train25365
-3.5488086,4.5488086,Train25138
-0.66575027,1.6657503,Train7916
-3.6631026,4.6631026,Train14156
0.36705607,0.6329439,Train4987
-1.633142,2.633142,Train10997
-2.3933508,3.3933508,Train7502
-1.241952,2.241952,Train4213
2.2145958,-1.2145957,Train2699
0.50415635,0.49584365,Train2572
0.88069695,0.11930305,Train18914
2.7576773,-1.7576773,Train2631
1.4554335,-0.45543352,Train1334
-3.0364132,4.036413,Train7883
-0.86454296,1.864543,Train859
0.12777793,0.87222207,Train9210
-0.45450366,1.4545037,Train19347
-0.90703213,1.9070321,Train4724
-3.5336566,4.5336566,Train11465
-2.795058,3.795058,Train17979
0.36918116,0.63081884,Train18423
1.8978868,-0.8978867,Train4660
1.0446682,-0.04466824,Train4441
-1.0906389,2.0906389,Train15960
-3.3556304,4.3556304,Train14268
2.1722856,-1.1722854,Train3334
-2.1050236,3.1050236,Train7182
-2.2057981,3.2057981,Train13682
-0.33265436,1.3326544,Train7990
0.35759252,0.6424075,Train8038
0.17631477,0.8236852,Train4430
2.4333696,-1.4333696,Train1003
-3.0345988,4.034599,Train24739
-0.80815625,1.8081563,Train2437
-1.5656517,2.5656517,Train22930
1.5160191,-0.5160191,Train2091
0.89163697,0.10836306,Train20140
-3.4554954,4.4554954,Train19667
-0.003465891,1.0034659,Train17533
0.18992239,0.8100776,Train15224
1.0517037,-0.05170365,Train8850
-2.8849778,3.8849778,Train5921
1.3325889,-0.33258894,Train93
0.8616992,0.13830078,Train17506
2.5468688,-1.5468687,Train18575
-1.0819435,2.0819435,Train14798
2.2374063,-1.2374064,Train2477
-3.3648815,4.3648815,Train22631
0.58974093,0.41025907,Train19122
-0.7519895,1.7519895,Train15771
0.017941177,0.9820588,Train11185
1.1581252,-0.15812518,Train2512
1.2404728,-0.24047273,Train2989
1.7168834,-0.7168834,Train4576
0.3092835,0.6907165,Train8078
-0.05431187,1.0543119,Train16251
-1.6938388,2.6938388,Train23878
-1.7780728,2.7780728,Train19386
-0.5845846,1.5845846,Train8317
-3.7617517,4.7617517,Train12710
-0.92034173,1.9203417,Train10980
-0.18852544,1.1885254,Train9519
0.34504628,0.6549537,Train15236
0.11827588,0.8817241,Train23749
1.1085639,-0.10856387,Train753
-3.677907,4.677907,Train22301
-3.7562299,4.75623,Train12096
0.6340329,0.3659671,Train854
2.9384196,-1.9384196,Train469
0.0935604,0.9064396,Train3600
-2.3675764,3.3675764,Train21748
-0.7064103,1.7064103,Train11347
-1.9779649,2.9779649,Train12760
-3.5055332,4.505533,Train13977
1.1654103,-0.16541032,Train5945
-4.2774773,5.2774773,Train12007
-2.9985974,3.9985974,Train13628
-2.000281,3.000281,Train12216
1.321391,-0.321391,Train4741
1.1054004,-0.105400406,Train4538
0.9095547,0.09044528,Train25509
-2.8614402,3.8614402,Train16222
-2.3590481,3.3590481,Train7117
0.25410306,0.74589694,Train17512
-3.6186085,4.6186085,Train14983
1.3860836,-0.3860836,Train3803
-3.733696,4.733696,Train8051
-1.2580075,2.2580075,Train7459
0.7625585,0.23744147,Train20745
-1.3766685,2.3766685,Train18373
0.57419163,0.42580837,Train625
0.21907037,0.7809296,Train3010
-0.08688116,1.0868812,Train4411
0.9687688,0.031231225,Train1771
-0.14629257,1.1462926,Train11151
-3.7621965,4.7621965,Train14098
-2.062716,3.062716,Train16008
-1.4620919,2.462092,Train17573
-1.4777987,2.4777987,Train24153
-1.4002953,2.4002953,Train7955
-1.1186454,2.1186454,Train7246
-2.774985,3.774985,Train22889
-1.477098,2.477098,Train11094
-2.3916268,3.3916268,Train6994
0.18891025,0.81108975,Train2076
0.06939083,0.93060917,Train2044
-0.43765187,1.4376519,Train25296
-3.008339,4.008339,Train22406
1.2719765,-0.2719765,Train8933
-1.244375,2.244375,Train5811
1.5688412,-0.5688413,Train10067
2.658734,-1.6587341,Train379
-0.7296058,1.7296058,Train16244
-1.6063516,2.6063516,Train4649
-4.0475416,5.0475416,Train11953
1.489617,-0.489617,Train438
-3.2255254,4.2255254,Train14626
-1.4090047,2.4090047,Train7617
-1.1380842,2.1380842,Train23173
-1.5556805,2.5556805,Train15187
0.34130716,0.65869284,Train2066
0.22759944,0.77240056,Train9023
0.44398296,0.55601704,Train8134
0.784688,0.21531199,Train3409
0.26691455,0.73308545,Train8852
-0.6075225,1.6075225,Train6761
-0.41617215,1.4161721,Train8853
2.2624378,-1.2624377,Train2658
-2.4706242,3.4706242,Train24984
-2.3594842,3.3594842,Train20157
-1.098877,2.098877,Train24428
-1.0438998,2.0438998,Train18917
-0.8809844,1.8809844,Train9872
-3.790196,4.790196,Train14304
-3.6859655,4.6859655,Train13862
2.353835,-1.353835,Train4285
-0.26469684,1.2646968,Train1357
0.3144846,0.6855154,Train15335
-2.0895495,3.0895495,Train11584
-1.885103,2.885103,Train16738
-2.1864953,3.1864953,Train14899
-1.7796462,2.7796462,Train24114
-2.8963275,3.8963275,Train12594
2.4925978,-1.4925978,Train3194
1.476387,-0.47638696,Train8126
-1.136337,2.136337,Train9040
1.5748336,-0.57483363,Train18023
-0.39107656,1.3910766,Train14711
-2.3586555,3.3586555,Train4715
-1.7875004,2.7875004,Train24449
-3.7071834,4.7071834,Train11903
0.27619475,0.72380525,Train8658
-3.6944108,4.694411,Train22804
-1.8387408,2.8387408,Train20547
2.7320538,-1.7320538,Train3182
-3.0350347,4.0350347,Train25136
-1.5973454,2.5973454,Train9666
-2.7698324,3.7698324,Train21640
-4.3659883,5.3659883,Train14227
-0.0427351,1.0427351,Train16416
-2.1483614,3.1483614,Train7362
1.1893716,-0.1893716,Train2582
-1.7903063,2.7903063,Train17985
-1.4943151,2.4943151,Train14160
-2.7040267,3.7040267,Train25594
-1.0997131,2.099713,Train2543
-1.2244697,2.2244697,Train4898
-2.3893726,3.3893726,Train14429
2.4069557,-1.4069556,Train3305
-0.14016867,1.1401687,Train13925
-1.3632815,2.3632815,Train4886
-2.3284554,3.3284554,Train7124
-1.6587439,2.6587439,Train17800
-3.0173764,4.0173764,Train11859
2.4272356,-1.4272357,Train2833
0.22202224,0.77797776,Train23275
-0.29321754,1.2932175,Train8894
-2.2503507,3.2503507,Train7974
-2.6955836,3.6955836,Train13855
-2.3307514,3.3307514,Train9773
0.108994246,0.89100575,Train18744
-3.5182476,4.5182476,Train7474
-0.39916253,1.3991625,Train4705
-3.4054003,4.4054003,Train13339
-2.1906176,3.1906176,Train23914
-4.627533,5.627533,Train12842
-0.44913423,1.4491342,Train5558
-2.570864,3.570864,Train21923
0.060488224,0.9395118,Train16115
-1.1080492,2.1080492,Train16936
1.2517766,-0.2517766,Train23899
-2.3416035,3.3416035,Train16364
-2.810374,3.810374,Train3057
